,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Cabin_num,Side
4325,Earth,0,55 Cancri e,31.0,0,2.0,20.0,1.0,1026.0,2.0,1,F,864,S
4326,Europa,0,TRAPPIST-1e,37.0,0,1.0,477.0,0.0,0.0,7087.0,0,C,173,S
4327,Earth,0,TRAPPIST-1e,28.0,0,5.0,0.0,0.0,1014.0,0.0,0,G,752,P
4328,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,G,754,S
4329,Earth,0,55 Cancri e,14.0,0,0.0,166.0,603.0,1.0,0.0,1,G,755,S
4330,Europa,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,B,152,P
4332,Earth,0,TRAPPIST-1e,53.0,0,19.0,81.0,85.0,768.0,489.0,0,F,866,S
4333,Earth,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,0,G,757,S
4335,Earth,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,G,753,P
4336,Europa,0,PSO J318.5-22,34.0,1,0.0,0.0,21.0,7.0,16.0,1,C,146,P
4337,Mars,0,TRAPPIST-1e,58.0,0,1246.0,0.0,66.0,36.0,0.0,0,F,868,S
4340,Europa,0,TRAPPIST-1e,52.0,0,0.0,3275.0,111.0,51.0,18.0,1,,,
4341,Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,B,183,S
4342,Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,B,183,S
4343,,0,TRAPPIST-1e,27.0,0,0.0,453.0,137.0,1331.0,1660.0,0,B,183,S
4344,Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,B,183,S
4345,Europa,0,TRAPPIST-1e,45.0,0,0.0,7484.0,465.0,14.0,610.0,1,C,175,S
4348,Europa,1,TRAPPIST-1e,57.0,0,0.0,0.0,0.0,0.0,0.0,1,C,176,S
4350,Europa,0,55 Cancri e,26.0,0,0.0,431.0,28.0,10941.0,26.0,0,C,176,S
4351,Europa,0,TRAPPIST-1e,52.0,0,2.0,364.0,0.0,2144.0,1804.0,0,C,176,S
4354,Earth,0,TRAPPIST-1e,14.0,0,514.0,0.0,392.0,0.0,0.0,0,E,299,S
4357,Europa,0,TRAPPIST-1e,62.0,1,0.0,1633.0,0.0,1742.0,0.0,1,B,153,P
4358,Earth,0,55 Cancri e,26.0,0,595.0,84.0,0.0,0.0,131.0,1,G,760,S
4359,Earth,0,TRAPPIST-1e,45.0,0,65.0,63.0,3.0,713.0,27.0,0,F,871,S
4360,Europa,0,TRAPPIST-1e,41.0,0,0.0,412.0,0.0,4030.0,0.0,0,C,178,S
4361,Earth,0,TRAPPIST-1e,36.0,0,,724.0,0.0,0.0,0.0,1,F,947,P
4363,Europa,0,TRAPPIST-1e,48.0,0,0.0,9633.0,0.0,1.0,2.0,1,B,184,S
4364,Europa,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,1,B,184,S
4365,Earth,0,PSO J318.5-22,22.0,0,141.0,16.0,0.0,177.0,336.0,1,F,873,S
4367,Earth,0,TRAPPIST-1e,45.0,0,1399.0,226.0,0.0,0.0,0.0,0,E,290,P
4368,Earth,0,TRAPPIST-1e,42.0,0,84.0,323.0,0.0,1251.0,120.0,0,G,762,S
4370,Earth,0,TRAPPIST-1e,27.0,0,0.0,89.0,874.0,34.0,0.0,1,,,
4371,Earth,0,,47.0,0,0.0,370.0,0.0,380.0,38.0,0,E,302,S
4373,Europa,1,55 Cancri e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,B,154,P
4375,Earth,0,TRAPPIST-1e,23.0,0,0.0,1125.0,0.0,0.0,993.0,0,F,875,S
4376,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,0,G,763,S
4378,Europa,0,TRAPPIST-1e,26.0,0,0.0,823.0,0.0,1821.0,1508.0,0,D,147,S
4379,Europa,0,TRAPPIST-1e,38.0,0,0.0,93.0,0.0,0.0,7303.0,0,D,147,S
4380,Earth,0,TRAPPIST-1e,24.0,0,703.0,0.0,0.0,0.0,0.0,0,F,876,S
4381,Earth,0,,30.0,0,77.0,2325.0,5.0,117.0,1.0,1,F,948,P
4382,Earth,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,0,G,757,P
4384,Earth,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,0,G,757,P
4385,Earth,0,TRAPPIST-1e,30.0,0,0.0,0.0,3.0,3434.0,0.0,0,F,948,P
4387,Earth,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,0,G,757,P
4388,Europa,0,TRAPPIST-1e,32.0,0,45.0,985.0,0.0,0.0,6803.0,0,C,148,P
4390,Europa,0,TRAPPIST-1e,46.0,0,0.0,3856.0,0.0,1.0,312.0,1,,,
4391,Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,G,765,S
4392,Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,G,765,S
4393,Earth,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,1,G,765,S
4395,Earth,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,1,G,765,S
4396,Earth,1,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,1,G,765,S
4397,Earth,0,TRAPPIST-1e,38.0,0,182.0,776.0,3.0,33.0,0.0,0,E,303,S
4398,Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,0,G,758,P
4399,Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
4400,Europa,1,55 Cancri e,64.0,0,0.0,0.0,0.0,0.0,0.0,1,C,180,S
4402,Earth,1,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0,0,G,759,P
4403,Earth,0,,19.0,0,35.0,2.0,481.0,121.0,0.0,0,F,950,P
4404,Earth,0,TRAPPIST-1e,42.0,0,0.0,0.0,1677.0,65.0,62.0,1,G,760,P
4405,Europa,0,55 Cancri e,30.0,0,0.0,4066.0,0.0,544.0,1272.0,0,C,150,P
4406,Earth,0,TRAPPIST-1e,38.0,0,183.0,203.0,0.0,110.0,374.0,0,F,951,P
4407,Europa,0,TRAPPIST-1e,63.0,0,0.0,4579.0,1.0,1006.0,2084.0,1,C,181,S
4408,Mars,0,TRAPPIST-1e,17.0,0,,0.0,38.0,0.0,2.0,0,D,155,P
4409,Mars,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,F,952,P
4410,Mars,0,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,F,952,P
4411,Mars,0,TRAPPIST-1e,37.0,0,1144.0,4.0,34.0,0.0,0.0,0,D,155,P
4412,Mars,0,TRAPPIST-1e,50.0,0,225.0,0.0,796.0,107.0,0.0,1,F,878,S
4413,Earth,0,TRAPPIST-1e,38.0,0,0.0,172.0,615.0,0.0,0.0,1,G,768,S
4414,Europa,0,TRAPPIST-1e,28.0,1,0.0,3119.0,0.0,1404.0,366.0,1,C,182,S
4415,Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,B,156,P
4417,Earth,0,TRAPPIST-1e,15.0,0,0.0,7.0,0.0,749.0,0.0,0,G,769,S
4418,Europa,0,TRAPPIST-1e,29.0,1,0.0,920.0,0.0,2052.0,3687.0,0,B,186,S
4419,Europa,1,55 Cancri e,65.0,0,0.0,0.0,0.0,0.0,0.0,1,B,186,S
4420,Earth,0,55 Cancri e,27.0,0,0.0,630.0,0.0,71.0,0.0,1,F,881,S
4421,Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,F,882,S
4423,Mars,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,F,882,S
4424,Mars,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,F,883,S
4425,Earth,0,55 Cancri e,60.0,0,0.0,0.0,0.0,0.0,0.0,0,F,955,P
4427,Earth,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,0,G,762,P
4429,Mars,0,TRAPPIST-1e,26.0,0,0.0,25.0,13.0,11.0,998.0,0,E,304,S
4430,Earth,0,55 Cancri e,38.0,0,2614.0,0.0,103.0,0.0,0.0,0,F,957,P
4431,Mars,0,TRAPPIST-1e,22.0,0,130.0,15.0,2454.0,0.0,0.0,1,F,958,P
4432,Mars,0,TRAPPIST-1e,,0,179.0,0.0,1805.0,131.0,0.0,0,E,293,P
4434,Earth,1,PSO J318.5-22,61.0,0,0.0,0.0,0.0,0.0,0.0,1,G,764,P
4435,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,111.0,39.0,1094.0,0,F,885,S
4436,Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,0,G,765,P
4437,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,0,G,766,P
4438,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,E,305,S
4439,Earth,0,TRAPPIST-1e,21.0,0,0.0,681.0,51.0,131.0,1.0,1,F,887,S
4440,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,G,771,S
4441,Earth,0,55 Cancri e,17.0,0,0.0,262.0,0.0,0.0,502.0,1,F,888,S
4443,Earth,0,55 Cancri e,27.0,0,866.0,0.0,0.0,0.0,23.0,0,G,767,P
4444,Europa,0,TRAPPIST-1e,26.0,0,0.0,1910.0,0.0,1777.0,0.0,1,C,187,S
4445,Europa,0,55 Cancri e,26.0,0,0.0,3452.0,0.0,4.0,1960.0,1,C,187,S
4448,Europa,0,TRAPPIST-1e,37.0,0,8.0,21.0,0.0,56.0,2167.0,1,C,187,S
4449,Mars,0,TRAPPIST-1e,23.0,0,706.0,0.0,0.0,0.0,583.0,0,F,889,S
4451,Europa,0,,50.0,0,0.0,1338.0,0.0,40.0,6178.0,0,B,158,P
4452,Europa,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,C,151,P
4453,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,C,151,P
4454,Europa,0,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,1,C,151,P
4455,Earth,0,TRAPPIST-1e,20.0,0,962.0,0.0,4581.0,105.0,0.0,1,E,294,P
4456,Mars,0,TRAPPIST-1e,30.0,0,531.0,807.0,35.0,200.0,0.0,0,F,893,S
4457,Mars,0,TRAPPIST-1e,29.0,0,574.0,0.0,4940.0,1831.0,2.0,0,F,893,S
4460,Mars,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,F,961,P
4462,Europa,0,TRAPPIST-1e,38.0,0,0.0,4504.0,0.0,13.0,302.0,1,E,306,S
4464,Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,C,152,P
4466,Mars,0,TRAPPIST-1e,53.0,0,204.0,142.0,380.0,38.0,1.0,0,D,149,S
4467,Europa,0,TRAPPIST-1e,28.0,0,0.0,395.0,118.0,14.0,1647.0,0,A,57,S
4468,Europa,0,TRAPPIST-1e,31.0,0,0.0,1382.0,0.0,1795.0,588.0,0,A,57,S
4470,Mars,0,TRAPPIST-1e,36.0,0,850.0,0.0,454.0,0.0,0.0,0,F,895,S
4471,Earth,0,55 Cancri e,30.0,0,25.0,245.0,198.0,2.0,321.0,0,E,307,S
4472,Mars,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,F,965,P
4473,Europa,1,55 Cancri e,44.0,0,0.0,0.0,0.0,0.0,0.0,1,C,188,S
4474,Europa,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,1,C,188,S
4475,Earth,0,TRAPPIST-1e,24.0,0,185.0,0.0,476.0,1810.0,53.0,0,F,896,S
4476,Earth,0,TRAPPIST-1e,44.0,0,248.0,0.0,0.0,0.0,623.0,0,F,966,P
4477,Earth,0,TRAPPIST-1e,25.0,0,0.0,3.0,23.0,693.0,0.0,0,F,897,S
4478,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,F,968,P
4479,Mars,0,TRAPPIST-1e,29.0,0,298.0,0.0,888.0,5.0,0.0,1,F,969,P
4480,Earth,0,TRAPPIST-1e,22.0,0,0.0,669.0,121.0,0.0,56.0,1,E,308,S
4481,Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,G,776,S
4482,Earth,0,55 Cancri e,22.0,0,0.0,509.0,2.0,8.0,74.0,1,F,900,S
4483,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,1,F,900,S
4484,Earth,0,55 Cancri e,22.0,0,256.0,0.0,0.0,0.0,373.0,0,F,971,P
4485,Earth,0,,52.0,0,935.0,779.0,0.0,0.0,0.0,1,G,777,S
4487,Mars,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,F,972,P
4488,Mars,0,TRAPPIST-1e,34.0,0,2130.0,0.0,1.0,1.0,0.0,0,F,972,P
4489,Mars,1,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,1,F,972,P
4490,Earth,0,TRAPPIST-1e,22.0,0,123.0,1.0,660.0,0.0,0.0,1,G,778,S
4491,Earth,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,G,779,S
4494,Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,E,309,S
4495,Europa,1,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
4496,Europa,0,TRAPPIST-1e,53.0,0,50.0,11552.0,0.0,2998.0,4334.0,0,C,189,S
4497,Europa,0,55 Cancri e,32.0,0,0.0,225.0,0.0,3873.0,240.0,0,C,189,S
4498,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,C,189,S
4499,Europa,0,55 Cancri e,48.0,0,0.0,342.0,929.0,10887.0,0.0,0,C,189,S
4501,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,F,903,S
4502,Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,B,159,P
4503,Europa,1,TRAPPIST-1e,46.0,1,0.0,0.0,0.0,0.0,0.0,1,B,160,P
4505,Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,778.0,0.0,0,F,904,S
4508,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,G,782,S
4510,Europa,0,TRAPPIST-1e,20.0,0,0.0,1131.0,3783.0,161.0,0.0,1,E,310,S
4511,Earth,0,TRAPPIST-1e,63.0,0,0.0,104.0,0.0,599.0,0.0,0,F,974,P
4512,Earth,0,TRAPPIST-1e,50.0,0,138.0,706.0,0.0,18.0,40.0,1,F,905,S
4514,Mars,1,,43.0,0,0.0,0.0,0.0,0.0,0.0,1,E,311,S
4517,Mars,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,F,975,P
4519,Earth,1,TRAPPIST-1e,10.0,0,,0.0,0.0,0.0,0.0,0,G,773,P
4520,Earth,0,TRAPPIST-1e,55.0,0,1028.0,18.0,0.0,0.0,0.0,0,F,977,P
4521,Earth,0,TRAPPIST-1e,18.0,0,211.0,594.0,2.0,493.0,62.0,1,F,906,S
4522,Earth,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,1,G,785,S
4523,Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,G,785,S
4525,Mars,0,TRAPPIST-1e,27.0,0,665.0,631.0,1.0,0.0,0.0,0,E,299,P
4526,Earth,0,PSO J318.5-22,20.0,0,30.0,4.0,0.0,321.0,451.0,0,,,
4528,Earth,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,G,788,S
4531,Mars,0,TRAPPIST-1e,65.0,0,588.0,196.0,272.0,0.0,0.0,1,D,150,S
4532,Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,F,980,P
4533,Mars,1,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,F,981,P
4535,,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,F,981,P
4537,Earth,0,TRAPPIST-1e,21.0,0,526.0,0.0,0.0,258.0,0.0,0,G,777,P
4538,Earth,1,PSO J318.5-22,30.0,0,0.0,0.0,0.0,0.0,0.0,1,G,789,S
4539,Earth,0,55 Cancri e,14.0,0,363.0,44.0,0.0,0.0,512.0,1,G,778,P
4540,Mars,0,TRAPPIST-1e,45.0,0,944.0,292.0,2.0,0.0,0.0,0,F,982,P
4542,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,F,984,P
4543,Earth,0,,37.0,0,542.0,440.0,1.0,0.0,0.0,0,E,301,P
4544,Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
4545,Mars,0,TRAPPIST-1e,29.0,1,20.0,0.0,1902.0,0.0,3.0,1,F,911,S
4547,Earth,0,TRAPPIST-1e,52.0,0,1.0,13.0,3.0,0.0,700.0,0,F,913,S
4548,,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,1,F,915,S
4550,Europa,0,TRAPPIST-1e,21.0,0,12.0,1855.0,0.0,1381.0,358.0,0,B,192,S
4551,Europa,0,TRAPPIST-1e,25.0,0,21.0,2148.0,0.0,1966.0,12708.0,0,B,192,S
4552,Mars,0,TRAPPIST-1e,23.0,0,2260.0,0.0,152.0,106.0,60.0,0,D,152,S
4553,Europa,1,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0,1,E,302,P
4554,Earth,0,TRAPPIST-1e,38.0,0,161.0,3.0,0.0,624.0,0.0,0,E,314,S
4555,Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,G,791,S
4557,Earth,0,TRAPPIST-1e,30.0,0,148.0,0.0,0.0,619.0,34.0,1,F,986,P
4558,Earth,0,TRAPPIST-1e,23.0,0,14.0,0.0,437.0,103.0,333.0,1,G,792,S
4559,Earth,0,TRAPPIST-1e,55.0,0,330.0,114.0,0.0,2.0,0.0,1,G,792,S
4560,Earth,0,PSO J318.5-22,44.0,0,0.0,463.0,1.0,172.0,0.0,1,F,918,S
4561,Europa,0,TRAPPIST-1e,30.0,0,4531.0,212.0,10.0,157.0,12.0,0,C,153,P
4562,Earth,0,TRAPPIST-1e,39.0,0,12.0,8.0,0.0,4.0,753.0,1,F,920,S
4563,Earth,0,55 Cancri e,19.0,0,423.0,0.0,0.0,0.0,0.0,0,G,782,P
4564,Earth,0,TRAPPIST-1e,24.0,0,0.0,871.0,17.0,0.0,0.0,0,G,783,P
4565,Europa,0,TRAPPIST-1e,37.0,0,1721.0,667.0,0.0,28.0,1362.0,0,T,2,S
4566,Earth,0,55 Cancri e,24.0,0,0.0,0.0,0.0,734.0,21.0,0,G,784,P
4567,Earth,0,TRAPPIST-1e,17.0,0,0.0,0.0,1875.0,142.0,2.0,1,F,922,S
4569,Earth,0,55 Cancri e,14.0,0,8.0,0.0,0.0,0.0,176.0,0,G,785,P
4570,Earth,0,PSO J318.5-22,13.0,0,0.0,611.0,0.0,0.0,0.0,0,F,990,P
4571,Europa,0,55 Cancri e,35.0,0,0.0,1135.0,0.0,0.0,3880.0,1,C,191,S
4573,Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,F,925,S
4574,Earth,0,TRAPPIST-1e,21.0,0,529.0,8.0,89.0,21.0,0.0,1,F,926,S
4575,Mars,0,TRAPPIST-1e,25.0,0,750.0,0.0,109.0,368.0,0.0,0,F,927,S
4576,Mars,0,TRAPPIST-1e,36.0,0,108.0,0.0,941.0,861.0,0.0,0,F,929,S
4578,Earth,0,55 Cancri e,22.0,0,126.0,3.0,0.0,1305.0,0.0,0,G,787,P
4581,,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,G,788,P
4582,Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,0,E,316,S
4584,Earth,0,TRAPPIST-1e,18.0,0,,0.0,1770.0,1284.0,8.0,0,F,931,S
4585,Earth,0,TRAPPIST-1e,20.0,0,0.0,254.0,868.0,405.0,0.0,1,F,991,P
4586,Europa,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,C,192,S
4587,Earth,0,PSO J318.5-22,57.0,0,274.0,8.0,0.0,19.0,466.0,0,G,794,S
4588,Earth,0,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0,1,G,795,S
4591,Europa,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,B,194,S
4593,Earth,1,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,G,797,S
4594,Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,G,789,P
4596,Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,31.0,2121.0,0.0,0,F,993,P
4597,Earth,0,TRAPPIST-1e,28.0,0,647.0,1.0,32.0,71.0,140.0,1,F,933,S
4598,Earth,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,G,799,S
4599,Earth,0,PSO J318.5-22,32.0,0,8.0,690.0,3.0,5.0,0.0,1,G,799,S
4600,Earth,0,PSO J318.5-22,35.0,0,0.0,0.0,2.0,672.0,10.0,0,F,994,P
4601,Earth,0,TRAPPIST-1e,52.0,0,0.0,837.0,1.0,2.0,8.0,0,G,790,P
4602,Earth,0,TRAPPIST-1e,34.0,0,695.0,25.0,276.0,0.0,0.0,0,E,305,P
4603,Earth,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,0,G,791,P
4604,Earth,0,55 Cancri e,23.0,0,62.0,0.0,0.0,1.0,2203.0,0,F,995,P
4605,Earth,0,TRAPPIST-1e,44.0,0,2.0,0.0,0.0,788.0,0.0,0,E,317,S
4606,Earth,0,55 Cancri e,59.0,0,460.0,139.0,0.0,1.0,0.0,0,F,997,P
4607,Europa,0,TRAPPIST-1e,42.0,0,0.0,1330.0,0.0,2711.0,691.0,0,E,306,P
4610,Mars,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,F,999,P
4611,Mars,0,TRAPPIST-1e,19.0,0,1301.0,0.0,31.0,1.0,0.0,1,F,1000,P
4612,Earth,1,PSO J318.5-22,49.0,0,0.0,0.0,0.0,0.0,0.0,0,G,793,P
4613,Mars,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1001,P
4614,Europa,0,55 Cancri e,36.0,1,1.0,10029.0,1.0,1679.0,27.0,1,B,195,S
4615,Earth,1,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0,1,G,794,P
4616,Earth,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,G,802,S
4617,Mars,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,F,935,S
4619,Mars,0,TRAPPIST-1e,24.0,0,261.0,0.0,780.0,0.0,0.0,1,F,935,S
4620,Mars,0,55 Cancri e,31.0,0,725.0,0.0,747.0,0.0,0.0,0,F,1002,P
4621,Mars,0,TRAPPIST-1e,23.0,0,197.0,76.0,5635.0,7.0,0.0,1,F,936,S
4623,Mars,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,F,937,S
4624,Mars,0,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,F,937,S
4625,Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,F,937,S
4626,Mars,1,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1004,P
4627,Europa,1,,47.0,0,0.0,0.0,0.0,0.0,0.0,1,B,161,P
4628,Europa,0,TRAPPIST-1e,51.0,0,0.0,3571.0,106.0,0.0,0.0,1,B,161,P
4629,Mars,0,TRAPPIST-1e,22.0,0,223.0,0.0,630.0,14.0,0.0,1,D,161,P
4630,Mars,1,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1005,P
4631,Mars,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,F,938,S
4632,,0,TRAPPIST-1e,16.0,0,2083.0,0.0,10.0,0.0,0.0,0,F,938,S
4633,Mars,0,TRAPPIST-1e,24.0,0,623.0,0.0,501.0,304.0,776.0,0,F,938,S
4634,Mars,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,F,938,S
4635,Earth,0,TRAPPIST-1e,31.0,0,210.0,20.0,0.0,1027.0,199.0,0,F,1006,P
4636,Earth,0,TRAPPIST-1e,34.0,0,1242.0,444.0,0.0,22.0,0.0,0,G,803,S
4637,Earth,0,55 Cancri e,20.0,0,0.0,0.0,847.0,0.0,0.0,1,G,804,S
4638,Earth,0,TRAPPIST-1e,19.0,0,0.0,2077.0,0.0,0.0,0.0,1,F,1007,P
4639,Earth,1,,19.0,0,0.0,0.0,0.0,0.0,0.0,1,G,805,S
4640,Mars,0,TRAPPIST-1e,35.0,0,988.0,0.0,830.0,2.0,0.0,0,F,1008,P
4642,Earth,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,1,G,806,S
4643,Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1009,P
4644,Europa,0,55 Cancri e,,0,269.0,2171.0,2.0,2.0,0.0,1,A,60,S
4646,Europa,0,TRAPPIST-1e,56.0,0,153.0,1750.0,0.0,334.0,1539.0,0,A,60,S
4647,Earth,1,PSO J318.5-22,27.0,0,0.0,0.0,0.0,0.0,0.0,1,G,798,P
4649,Earth,1,PSO J318.5-22,39.0,0,0.0,0.0,0.0,0.0,0.0,0,G,800,P
4651,Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,1,F,939,S
4652,Earth,0,TRAPPIST-1e,24.0,0,3.0,1018.0,687.0,50.0,0.0,1,G,808,S
4653,Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,G,809,S
4654,Earth,0,TRAPPIST-1e,32.0,0,0.0,235.0,0.0,474.0,0.0,0,G,810,S
4656,Earth,1,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,1,G,811,S
4657,Mars,0,TRAPPIST-1e,64.0,0,2147.0,0.0,191.0,59.0,0.0,0,D,154,S
4658,Earth,0,TRAPPIST-1e,21.0,0,457.0,79.0,1134.0,0.0,0.0,0,E,308,P
4660,Europa,0,55 Cancri e,35.0,0,87.0,1719.0,2750.0,0.0,79.0,1,B,162,P
4661,Earth,0,TRAPPIST-1e,43.0,0,957.0,0.0,1.0,0.0,39.0,0,E,309,P
4662,Earth,1,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,1,G,803,P
4663,Europa,0,TRAPPIST-1e,56.0,0,0.0,10.0,0.0,9319.0,1225.0,0,A,44,P
4664,Europa,1,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
4665,Earth,1,PSO J318.5-22,25.0,0,0.0,0.0,0.0,0.0,0.0,1,G,813,S
